f6903d35-cbd4-47aa-99b1-4bfd0fa95581,65405108,gibson-les-paul-standard-60s-left-handed-bourbon-burst,Gibson,Les Paul,https://reverb.com/item/65405108-gibson-les-paul-standard-60s-left-handed-bourbon-burst
2e02b7bf-a313-4312-a3a3-6d72471e1c49,67696819,gibson-70s-les-paul-deluxe-wine-red,Gibson,Les Paul Deluxe,https://reverb.com/item/67696819-gibson-70s-les-paul-deluxe-wine-red
8a84ca47-6f87-4f31-bcf2-8db658f7052a,76214197,gibson-les-paul-standard-50s-2022-goldtop,Gibson,Les Paul Standard '50s,https://reverb.com/item/76214197-gibson-les-paul-standard-50s-2022-goldtop
7fb41a5f-7086-4e0b-93a8-0899a353b5f0,47412180,gibson-les-paul-70s-deluxe-70s-cherry-sunburst,Gibson,Les Paul 70s Deluxe 70s Cherry Sunburst,https://reverb.com/item/47412180-gibson-les-paul-70s-deluxe-70s-cherry-sunburst
a4856feb-d53e-40d0-8351-51531a68aa16,67315418,gibson-les-paul-25-50-anniversary-1978-1980-natural,Gibson,Les Paul 25/50 Anniversary,https://reverb.com/item/67315418-gibson-les-paul-25-50-anniversary-1978-1980-natural
b70b9d05-b020-41b8-8d06-063930c462ba,62348689,gibson-les-paul-standard-electric-guitar-50s-gold-top,Gibson,Les Paul Standard,https://reverb.com/item/62348689-gibson-les-paul-standard-electric-guitar-50s-gold-top
b9de60cb-81e5-4f83-b084-f328d0a32e1c,31131524,gibson-les-paul-standard-60s-electric-guitar-bourbon-burst,Gibson,Les Paul Standard '60s,https://reverb.com/item/31131524-gibson-les-paul-standard-60s-electric-guitar-bourbon-burst
aa9a3a8c-530c-4cd6-8e64-6aa7744b8dd1,32646648,gibson-les-paul-tribute-electric-guitar-satin-tobacco-burst,Gibson,Les Paul Tribute,https://reverb.com/item/32646648-gibson-les-paul-tribute-electric-guitar-satin-tobacco-burst
6d8c39ab-2b6c-4995-a7c5-53640c0bacc0,78155857,gibson-les-paul-standard-50-s-figured-top-translucent-oxblood-electric-guitar,Gibson,Les Paul Standard 50s Figured Top,https://reverb.com/item/78155857-gibson-les-paul-standard-50-s-figured-top-translucent-oxblood-electric-guitar
3eb64242-6655-432d-b804-e8bb79d36a1e,72376824,gibson-les-paul-1975-deluxe,Gibson,LES PAUL DELUX,https://reverb.com/item/72376824-gibson-les-paul-1975-deluxe
41bef83b-a4be-453d-ac3f-96583ae6abca,77161412,gibson-les-paul-standard-60s-bourbon-burst-demo,Gibson,Les Paul Standard 60s,https://reverb.com/item/77161412-gibson-les-paul-standard-60s-bourbon-burst-demo
292d782e-8b9a-429f-a1d2-377574b415a8,75881834,gibson-les-paul-standard-50s-heritage-cherry-sunburst-demo,Gibson,Les Paul Standard 50s,https://reverb.com/item/75881834-gibson-les-paul-standard-50s-heritage-cherry-sunburst-demo
8583c483-8e44-4c7b-91c4-9282c1d902a7,74999539,gibson-1975-les-paul-deluxe-cherry-sunburst,Gibson,Les Paul Deluxe,https://reverb.com/item/74999539-gibson-1975-les-paul-deluxe-cherry-sunburst
0824da8e-227e-4cf1-97be-f6215c9e5d7d,45139579,gibson-les-paul-tribute-satin-tobacco-burst,Gibson,Les Paul Tribute,https://reverb.com/item/45139579-gibson-les-paul-tribute-satin-tobacco-burst
a209b145-d858-4f74-bf1d-d4fd64d78358,63899905,les-paul-standard-60s-unburst,Gibson,Les Paul '60s Unburst,https://reverb.com/item/63899905-les-paul-standard-60s-unburst
0e09fe8b-9563-42fd-bf1e-340c6a3aa202,31779320,gibson-les-paul-50s-standard-electric-guitar-tobacco-burst,Gibson,Les Paul Standard '50s,https://reverb.com/item/31779320-gibson-les-paul-50s-standard-electric-guitar-tobacco-burst
0c71c21c-03a1-4a97-8699-bb80ad90a806,67953817,1981-gibson-les-paul-custom-lefty-cherry-sunburst-left-handed,Gibson,Les Paul Custom,https://reverb.com/item/67953817-1981-gibson-les-paul-custom-lefty-cherry-sunburst-left-handed
5c84a095-0c55-4d27-b758-10920b9dbc0d,54884329,gibson-les-paul-70s-deluxe-70s-cherry-sunburst-sn-209520508,Gibson,Les Paul 70's Deluxe,https://reverb.com/item/54884329-gibson-les-paul-70s-deluxe-70s-cherry-sunburst-sn-209520508
e8fc92e2-2c82-4e19-87f0-3ef4765e0827,40317042,gibson-les-paul-personal-1969,Gibson,Les Paul Personal,https://reverb.com/item/40317042-gibson-les-paul-personal-1969
778bb88b-31bb-4351-b7cf-9061a6f06b8a,30780050,gibson-les-paul-standard-60s-bourbon-burst,Gibson,Les Paul Standard '60s,https://reverb.com/item/30780050-gibson-les-paul-standard-60s-bourbon-burst
ce7622c9-0917-4dda-a0b4-b154dd669e63,72247195,gibson-les-paul-standard-lite-double-cutaway-1999-2000-translucent-amber,Gibson,Les Paul Standard Lite Double Cutaway,https://reverb.com/item/72247195-gibson-les-paul-standard-lite-double-cutaway-1999-2000-translucent-amber
