76896128,gibson-les-paul-standard-t-2017-vintage-sunburst,Gibson,Les Paul Standard T,https://reverb.com/item/76896128-gibson-les-paul-standard-t-2017-vintage-sunburst
74018420,gibson-les-paul-km-1979,Gibson,Les Paul KM,https://reverb.com/item/74018420-gibson-les-paul-km-1979
62638214,gibson-les-paul-standard-60s-figured-top-bourbon-burst,Gibson,Les Paul Standard 60s Figured Top Bourbon Burst,https://reverb.com/item/62638214-gibson-les-paul-standard-60s-figured-top-bourbon-burst
58582845,gibson-les-paul-70s-deluxe-electric-guitar-gold-top,Gibson,Les Paul 70s Deluxe Electric Guitar - Gold Top,https://reverb.com/item/58582845-gibson-les-paul-70s-deluxe-electric-guitar-gold-top
70926693,gibson-les-paul-standard-60s-electric-guitar-unburst,Gibson,Les Paul Standard,https://reverb.com/item/70926693-gibson-les-paul-standard-60s-electric-guitar-unburst
78314473,gibson-2023-les-paul-standard-50-s-gold-top-with-original-hard-case-and-case-candy,Gibson,Les Paul Standard '50s Gold Top,https://reverb.com/item/78314473-gibson-2023-les-paul-standard-50-s-gold-top-with-original-hard-case-and-case-candy
77019166,2019-gibson-les-paul-custom-alpine-white,Gibson,Les Paul Custom,https://reverb.com/item/77019166-2019-gibson-les-paul-custom-alpine-white
68827165,2022-gibson-les-paul-standard-bourbon-burst,Gibson,Les Paul Standard,https://reverb.com/item/68827165-2022-gibson-les-paul-standard-bourbon-burst
77581770,gibson-les-paul-standard-50s-figured-top-satin-dark-honeyburst-modified,Gibson,Les Paul Standard 50s Figured Top,https://reverb.com/item/77581770-gibson-les-paul-standard-50s-figured-top-satin-dark-honeyburst-modified
58369631,gibson-original-collection-les-paul-standard-50s-heritage-cherry-sunburst-215820162,Gibson,Les Paul Standard,https://reverb.com/item/58369631-gibson-original-collection-les-paul-standard-50s-heritage-cherry-sunburst-215820162
76011990,vintage-gibson-les-paul-pro-1981-electric-guitar-w-original-case,Gibson,Les Paul Pro,https://reverb.com/item/76011990-vintage-gibson-les-paul-pro-1981-electric-guitar-w-original-case
73492183,used-gibson-les-paul-standard-60s-electric-guitars-sunburst,Gibson,LES PAUL STANDARD 60S,https://reverb.com/item/73492183-used-gibson-les-paul-standard-60s-electric-guitars-sunburst
65542184,lefty-2021-gibson-les-paul-standard-60-s-left-handed-electric-guitar-iced-tea-burst-ohsc-papers,Gibson,Les Paul Standard 60’s,https://reverb.com/item/65542184-lefty-2021-gibson-les-paul-standard-60-s-left-handed-electric-guitar-iced-tea-burst-ohsc-papers
72718071,gibson-les-paul-standard-50-s-with-hardshell-case-used,Gibson,Les Paul,https://reverb.com/item/72718071-gibson-les-paul-standard-50-s-with-hardshell-case-used
45357499,gibson-les-paul-standard-60s-with-gibson-hardshell-case-bourbon-burst,Gibson,LES PAUL STANDARD 60S FIGURED TOP - BOURBON BURST,https://reverb.com/item/45357499-gibson-les-paul-standard-60s-with-gibson-hardshell-case-bourbon-burst
63899899,les-paul-classic-translucent-cherry,Gibson,Les Paul Classic,,https://reverb.com/item/63899899-les-paul-classic-translucent-cherry
78729197,gibson-les-paul-standard-60s-figured-top-blueberry-burst-9lbs-4-1oz,Gibson,Les Paul Standard 60s Figured Top, Blueberry Burst 9lbs 4.1oz,https://reverb.com/item/78729197-gibson-les-paul-standard-60s-figured-top-blueberry-burst-9lbs-4-1oz
76209255,gibson-les-paul-tribute-satin-cherry-sunburst,Gibson,Les Paul Tribute,https://reverb.com/item/76209255-gibson-les-paul-tribute-satin-cherry-sunburst
69520959,gibson-les-paul-deluxe-70s-electric-wine-red-8lbs-14-9oz,Gibson,Les Paul Deluxe 70s Electric, Wine Red,https://reverb.com/item/69520959-gibson-les-paul-deluxe-70s-electric-wine-red-8lbs-14-9oz
78465827,gibson-les-paul-voodoo-juju-limited-edition-includes-gibson-snakeskin-case-near-mint,Gibson,Les Paul Voodoo Juju Limited Edition,https://reverb.com/item/78465827-gibson-les-paul-voodoo-juju-limited-edition-includes-gibson-snakeskin-case-near-mint
77818669,gibson-les-paul-tribute-2019-satin-tobacco-burst,Gibson,Les Paul Tribute,https://reverb.com/item/77818669-gibson-les-paul-tribute-2019-satin-tobacco-burst
78723192,gibson-les-paul-standard-50s-figured-top-honey-amber,Gibson,Les Paul Standard 50s Figured Top, Honey Amber,https://reverb.com/item/78723192-gibson-les-paul-standard-50s-figured-top-honey-amber
76252043,gibson-les-paul-silverburst-2012-silverburst,Gibson,Les Paul Silverburst,https://reverb.com/item/76252043-gibson-les-paul-silverburst-2012-silverburst
68296426,2003-gibson-les-paul-supreme-wine-red-rare-all-mahogany,Gibson,Les Paul Supreme,https://reverb.com/item/68296426-2003-gibson-les-paul-supreme-wine-red-rare-all-mahogany
